"numcoutrex","codesolution","coderex","minicoutrex","maxicoutrex","reelcoutrex","codemonnaiecoutrex","codeunitecoutrex","codedifficulte","codelicense"
"2645","240","1379",NULL,NULL,NULL,"1","1",NULL,"3"
"2646","553","1379",NULL,NULL,NULL,"1","1",NULL,"3"
"2647","240","1380",NULL,NULL,NULL,"1","1",NULL,"3"
"2648","553","1380",NULL,NULL,NULL,"1","1",NULL,"3"
"2649","240","1381",NULL,NULL,NULL,"1","1",NULL,"3"
"2650","553","1381",NULL,NULL,NULL,"1","1",NULL,"3"
"2651","240","1400",NULL,NULL,NULL,"1","1",NULL,"3"
"2652","553","1400",NULL,NULL,NULL,"1","1",NULL,"3"
"2653","240","1401",NULL,NULL,NULL,"1","1",NULL,"3"
"2654","553","1401",NULL,NULL,NULL,"1","1",NULL,"3"
"2655","240","1402",NULL,NULL,NULL,"1","1",NULL,"3"
"2656","553","1402",NULL,NULL,NULL,"1","1",NULL,"3"
"2657","322","1556",NULL,NULL,NULL,"1","1",NULL,"3"
"2658","240","1416",NULL,NULL,NULL,"1","1",NULL,"3"
"2659","553","1416",NULL,NULL,NULL,"1","1",NULL,"3"
"2660","240","1417",NULL,NULL,NULL,"1","1",NULL,"3"
"2661","553","1417",NULL,NULL,NULL,"1","1",NULL,"3"
"2662","240","1418",NULL,NULL,NULL,"1","1",NULL,"3"
"2663","553","1418",NULL,NULL,NULL,"1","1",NULL,"3"
"2664","335","1556",NULL,NULL,NULL,"1","1",NULL,"3"
"2665","844","1557",NULL,NULL,NULL,"1","1",NULL,"3"
"2666","1143","616",NULL,NULL,"10000","3","1",NULL,"3"
"2667","839","1557",NULL,NULL,NULL,"1","1",NULL,"3"
"2668","863","1557",NULL,NULL,NULL,"1","1",NULL,"3"
"2669","929","616",NULL,NULL,NULL,"1","1",NULL,"3"
"2670","823","1558",NULL,NULL,NULL,"1","1",NULL,"3"
"2671","70","617",NULL,NULL,"23000","3","1",NULL,"3"
"2672","109","1558",NULL,NULL,NULL,"1","1",NULL,"3"
"2673","79","617",NULL,NULL,NULL,"1","1",NULL,"3"
"2674","863","1559",NULL,NULL,NULL,"1","1",NULL,"3"
"2675","553","1698",NULL,NULL,NULL,"1","1",NULL,"3"
"2676","296","1699",NULL,NULL,NULL,"1","1",NULL,"3"
"2677","1130","619",NULL,NULL,NULL,"1","1",NULL,"3"
"2678","719","619",NULL,NULL,NULL,"1","1",NULL,"3"
"2679","79","619",NULL,NULL,NULL,"1","1",NULL,"3"
"2680","553","1700",NULL,NULL,NULL,"1","1",NULL,"3"
"2681","1445","619",NULL,NULL,NULL,"1","1",NULL,"3"
"2682","553","1701",NULL,NULL,NULL,"1","1",NULL,"3"
"2683","839","619",NULL,NULL,NULL,"1","1",NULL,"3"
"2684","334","619",NULL,NULL,NULL,"1","1",NULL,"3"
"2685","553","1702",NULL,NULL,NULL,"1","1",NULL,"3"
"2686","553","1703",NULL,NULL,NULL,"1","1",NULL,"3"
"2687","86","1244",NULL,NULL,NULL,"1","1",NULL,"3"
"2688","1061","1244",NULL,NULL,NULL,"1","1",NULL,"3"
"2689","553","1708",NULL,NULL,NULL,"1","1",NULL,"3"
"2690","578","1244",NULL,NULL,NULL,"1","1",NULL,"3"
"2691","240","1768",NULL,NULL,NULL,"1","1",NULL,"3"
"2692","147","1244",NULL,NULL,NULL,"1","1",NULL,"3"
"2693","503","1244",NULL,NULL,NULL,"1","1",NULL,"3"
"2694","424","1770",NULL,NULL,NULL,"1","1",NULL,"3"
"2695","1445","1244",NULL,NULL,NULL,"1","1",NULL,"3"
"2696","1048","1244",NULL,NULL,NULL,"1","1",NULL,"3"
"2697","250","1771",NULL,NULL,NULL,"1","1",NULL,"3"
"2698","240","1985",NULL,NULL,NULL,"1","1",NULL,"3"
"2699","43","1771",NULL,NULL,NULL,"1","1",NULL,"3"
"2700","780","1985",NULL,NULL,NULL,"1","1",NULL,"3"
"2701","376","1771",NULL,NULL,NULL,"1","1",NULL,"3"
"2702","276","1985",NULL,NULL,NULL,"1","1",NULL,"3"
"2703","553","1772",NULL,NULL,NULL,"1","1",NULL,"3"
"2704","544","1773",NULL,NULL,NULL,"1","1",NULL,"3"
"2705","378","605",NULL,NULL,NULL,"1","1",NULL,"3"
"2706","1055","605",NULL,NULL,NULL,"1","1",NULL,"3"
"2707","578","605",NULL,NULL,NULL,"1","1",NULL,"3"
"2708","719","605",NULL,NULL,NULL,"1","1",NULL,"3"
"2709","905","1774",NULL,NULL,NULL,"1","1",NULL,"3"
"2710","711","1774",NULL,NULL,NULL,"1","1",NULL,"3"
"2711","223","1775",NULL,NULL,NULL,"1","1",NULL,"3"
"2713","531","1775",NULL,NULL,NULL,"1","1",NULL,"3"
"2714","729","1775",NULL,NULL,NULL,"1","1",NULL,"3"
"2715","427","620",NULL,NULL,NULL,"1","1",NULL,"3"
"2716","539","620",NULL,NULL,NULL,"1","1",NULL,"3"
"2717","296","1776",NULL,NULL,NULL,"1","1",NULL,"3"
"2718","852","620",NULL,NULL,NULL,"1","1",NULL,"3"
"2719","154","620",NULL,NULL,NULL,"1","1",NULL,"3"
"2720","384","1776",NULL,NULL,NULL,"1","1",NULL,"3"
"2721","240","1836",NULL,NULL,NULL,"1","1",NULL,"3"
"2722","240","1837",NULL,NULL,NULL,"1","1",NULL,"3"
"2723","240","1839",NULL,NULL,NULL,"1","1",NULL,"3"
"2724","240","1840",NULL,NULL,NULL,"1","1",NULL,"3"
"2725","390","1840",NULL,NULL,NULL,"1","1",NULL,"3"
"2726","240","1803",NULL,NULL,"1000000000","3","1",NULL,"3"
"2728","240","1804",NULL,NULL,NULL,"1","1",NULL,"3"
"2729","240","1809",NULL,NULL,"4500000","3","1",NULL,"3"
"2730","240","1817",NULL,NULL,"217440","3","1",NULL,"3"
"2731","54","1823",NULL,NULL,"123500","3","1",NULL,"3"
"2732","950","1197",NULL,NULL,NULL,"1","1",NULL,"3"
"2733","791","1823",NULL,NULL,"17500","3","1",NULL,"3"
"2734","573","1789",NULL,NULL,NULL,"1","1",NULL,"3"
"2735","43","1789",NULL,NULL,NULL,"1","1",NULL,"3"
"2736","70","1823",NULL,NULL,"12000","1","1",NULL,"3"
"2737","270","1789",NULL,NULL,NULL,"1","1",NULL,"3"
"2738","719","1823",NULL,NULL,NULL,"1","1",NULL,"3"
"2739","701","1789",NULL,NULL,NULL,"1","1",NULL,"3"
"2740","277","1789",NULL,NULL,NULL,"1","1",NULL,"3"
"2741","914","1789",NULL,NULL,NULL,"1","1",NULL,"3"
"2742","1554","1790",NULL,NULL,NULL,"1","1",NULL,"3"
"2743","255","1790",NULL,NULL,NULL,"1","1",NULL,"3"
"2744","240","1831",NULL,NULL,NULL,"1","1",NULL,"3"
"2745","240","1833",NULL,NULL,"25000000","3","1",NULL,"3"
"2746","240","1834",NULL,NULL,NULL,"1","1",NULL,"3"
"2747","1","1842",NULL,NULL,"3000000","3","1",NULL,"3"
"2748","335","1791",NULL,NULL,NULL,"1","1",NULL,"3"
"2749","418","1791",NULL,NULL,NULL,"1","1",NULL,"3"
"2750","240","1868",NULL,NULL,NULL,"1","1",NULL,"3"
"2751","531","1791",NULL,NULL,NULL,"1","1",NULL,"3"
"2752","804","1868",NULL,NULL,NULL,"1","1",NULL,"3"
"2753","240","1892",NULL,NULL,"4000000","3","1",NULL,"3"
"2754","1554","1793",NULL,NULL,NULL,"1","1",NULL,"3"
"2755","874","1793",NULL,NULL,NULL,"1","1",NULL,"3"
"2756","1478","1793",NULL,NULL,NULL,"1","1",NULL,"3"
"2757","240","1893",NULL,NULL,"3100000","3","1",NULL,"3"
"2758","1","1898",NULL,NULL,"181000000","3","1",NULL,"3"
"2759","849","1794",NULL,NULL,NULL,"1","1",NULL,"3"
"2760","531","1794",NULL,NULL,NULL,"2","1",NULL,"3"
"2761","334","1794",NULL,NULL,NULL,"1","1",NULL,"3"
"2762","240","1899",NULL,NULL,NULL,"1","1",NULL,"3"
"2763","1048","1899",NULL,NULL,NULL,"1","1",NULL,"3"
"2764","240","1900",NULL,NULL,NULL,"1","1",NULL,"3"
"2765","240","1902",NULL,NULL,NULL,"1","1",NULL,"3"
"2766","240","1903",NULL,NULL,NULL,"1","1",NULL,"3"
"2767","240","1904",NULL,NULL,NULL,"1","1",NULL,"3"
"2768","553","1705",NULL,NULL,NULL,"1","1",NULL,"3"
"2769","553","1706",NULL,NULL,NULL,"1","1",NULL,"3"
"2770","240","1905",NULL,NULL,"1000000","3","1",NULL,"3"
"2771","553","1707",NULL,NULL,NULL,"1","1",NULL,"3"
"2772","240","1931",NULL,NULL,NULL,"1","1",NULL,"3"
"2773","240","1822",NULL,NULL,"380000","3","1",NULL,"3"
"2774","553","1831",NULL,NULL,NULL,"1","1",NULL,"3"
"2775","573","1795",NULL,NULL,NULL,"1","1",NULL,"3"
"2776","43","1795",NULL,NULL,NULL,"1","1",NULL,"3"
"2777","531","1795",NULL,NULL,NULL,"1","1",NULL,"3"
"2778","839","1795",NULL,NULL,NULL,"1","1",NULL,"3"
"2779","406","1795",NULL,NULL,NULL,"1","1",NULL,"3"
"2780","270","1795",NULL,NULL,NULL,"1","1",NULL,"3"
"2781","1558","1795",NULL,NULL,NULL,"1","1",NULL,"3"
"2782","379","1795",NULL,NULL,NULL,"1","1",NULL,"3"
"2783","240","1887",NULL,NULL,NULL,"1","1",NULL,"3"
"2784","240","1888",NULL,NULL,NULL,"1","1",NULL,"3"
"2785","1032","1888",NULL,NULL,NULL,"1","1",NULL,"3"
"2786","240","1889",NULL,NULL,NULL,"1","1",NULL,"3"
"2787","240","1890",NULL,NULL,NULL,"1","1",NULL,"3"
"2788","1445","1978",NULL,NULL,NULL,"1","1",NULL,"3"
"2791","329","882",NULL,NULL,NULL,"1","1",NULL,"3"
"2792","329","879",NULL,NULL,NULL,"1","1",NULL,"3"
"2793","329","880",NULL,NULL,NULL,"1","1",NULL,"3"
"2794","329","876",NULL,NULL,NULL,"1","1",NULL,"3"
"2795","50","132",NULL,NULL,"2326","3","1",NULL,"3"
"2796","329","870",NULL,NULL,NULL,"1","1",NULL,"3"
"2797","329","869",NULL,NULL,NULL,"1","1",NULL,"3"
"2798","80","132",NULL,NULL,"1622","3","1",NULL,"3"
"2799","329","845",NULL,NULL,NULL,"1","1",NULL,"3"
"2800","1055","132",NULL,NULL,"200","3","1",NULL,"3"
"2801","50","132",NULL,NULL,"65","3","1",NULL,"3"
"2802","1055","132",NULL,NULL,"171","3","1",NULL,"3"
"2804","719","132",NULL,NULL,"664","3","1",NULL,"3"
"2805","708","132",NULL,NULL,"12670","3","1",NULL,"3"
"2806","1055","132",NULL,NULL,"20100","3","1",NULL,"3"
"2807","891","132",NULL,NULL,"964","3","1",NULL,"3"
"2808","719","132",NULL,NULL,"500","3","1",NULL,"3"
"2810","213","1991",NULL,NULL,NULL,"1","1",NULL,"3"
"2811","139","138",NULL,NULL,"170000","3","1",NULL,"3"
"2812","79","138",NULL,NULL,"136000","3","1",NULL,"3"
"2813","799","138",NULL,NULL,"3804","3","1",NULL,"3"
"2814","155","138",NULL,NULL,"217","3","1",NULL,"3"
"2815","29","138",NULL,NULL,NULL,"1","1",NULL,"3"
"2816","24","138",NULL,NULL,NULL,"1","1",NULL,"3"
"2817","32","138",NULL,NULL,NULL,"1","1",NULL,"3"
"2818","139","139",NULL,NULL,"3750","3","1",NULL,"3"
"2819","250","450",NULL,NULL,"3850","2","1",NULL,"3"
"2821","92","139",NULL,NULL,"30000","3","1",NULL,"3"
"2822","844","450",NULL,NULL,NULL,"1","1",NULL,"3"
"2823","79","139",NULL,NULL,"25000","3","1",NULL,"3"
"2824","488","139",NULL,NULL,"20000","3","1",NULL,"3"
"2825","572","451",NULL,NULL,NULL,"1","1",NULL,"3"
"2826","250","451",NULL,NULL,NULL,"1","1",NULL,"3"
"2827","82","740",NULL,NULL,"12500","3","1",NULL,"3"
"2828","832","452",NULL,NULL,"31212","2","1",NULL,"3"
"2829","92","740",NULL,NULL,"75000","3","1",NULL,"3"
"2830","250","454",NULL,NULL,NULL,"1","1",NULL,"3"
"2831","572","454",NULL,NULL,"70000","2","1",NULL,"3"
"2832","1118","740",NULL,NULL,"58000","3","1",NULL,"3"
"2833","1055","740",NULL,NULL,"37000","3","1",NULL,"3"
"2834","93","741",NULL,NULL,"5600","3","1",NULL,"3"
"2835","770","742",NULL,NULL,"40000","7","1",NULL,"3"
"2839","1507","744",NULL,NULL,"300000","7","1",NULL,"3"
"2840","79","745",NULL,NULL,"900000","7","1",NULL,"3"
"2841","79","746",NULL,NULL,"360000","7","1",NULL,"3"
"2842","782","1982",NULL,NULL,NULL,"1","1",NULL,"3"
"2843","780","1982",NULL,NULL,NULL,"1","1",NULL,"3"
"2844","777","2021",NULL,NULL,"53235000","15","1",NULL,"3"
"2846","449","712",NULL,NULL,NULL,"1","1",NULL,"3"
"2847","95","1529",NULL,NULL,NULL,"1","1",NULL,"3"
"2848","246","541",NULL,NULL,"1000000","7","1",NULL,"3"
"2849","95","1530",NULL,NULL,NULL,"1","1",NULL,"3"
"2850","486","1613",NULL,NULL,NULL,"1","1",NULL,"3"
"2851","213","542",NULL,NULL,"35000000","7","1",NULL,"3"
"2852","240","542",NULL,NULL,NULL,"1","1",NULL,"3"
"2853","95","1688",NULL,NULL,"48952","5","1",NULL,"3"
"2854","240","1813",NULL,NULL,NULL,"1","1",NULL,"3"
"2855","719","1977",NULL,NULL,"12900","6","1",NULL,"3"
"2856","1055","542",NULL,NULL,NULL,"1","1",NULL,"3"
"2857","1073","542",NULL,NULL,NULL,"1","1",NULL,"3"
"2858","780","542",NULL,NULL,NULL,"1","1",NULL,"3"
"2859","913","542",NULL,NULL,"12810528","3","1",NULL,"3"
"2861","136","542",NULL,NULL,NULL,"1","1",NULL,"3"
"2862","191","542",NULL,NULL,NULL,"1","1",NULL,"3"
"2863","776","542",NULL,NULL,NULL,"1","1",NULL,"3"
"2864","1055","543",NULL,NULL,NULL,"1","1",NULL,"3"
"2865","359","543",NULL,NULL,NULL,"1","1",NULL,"3"
"2866","790","543",NULL,NULL,"1220000","7","1",NULL,"3"
"2868","1055","543",NULL,NULL,"81000000","7","1",NULL,"3"
"2869","1055","545",NULL,NULL,NULL,"1","1",NULL,"3"
"2870","888","545",NULL,NULL,NULL,"1","1",NULL,"3"
"2871","121","545",NULL,NULL,NULL,"1","1",NULL,"3"
"2872","1055","545",NULL,NULL,NULL,"1","1",NULL,"3"
"2873","1055","545",NULL,NULL,NULL,"1","1",NULL,"3"
"2874","64","545",NULL,NULL,NULL,"1","1",NULL,"3"
"2875","1048","545",NULL,NULL,NULL,"1","1",NULL,"3"
"2876","337","546",NULL,NULL,NULL,"1","1",NULL,"3"
"2877","780","546",NULL,NULL,NULL,"1","1",NULL,"3"
"2878","368","546",NULL,NULL,NULL,"1","1",NULL,"3"
"2879","488","540",NULL,NULL,"8462000","7","1",NULL,"3"
"2880","790","540",NULL,NULL,"1130000","7","1",NULL,"3"
"2881","708","736",NULL,NULL,"900000","7","1",NULL,"3"
"2882","488","738",NULL,NULL,"4490000","7","1",NULL,"3"
"2883","163","547",NULL,NULL,"250000","7","1",NULL,"3"
"2884","1065","547",NULL,NULL,"200000","7","1",NULL,"3"
"2885","780","1350",NULL,NULL,"1000000","2","1",NULL,"3"
"2886","780","1351",NULL,NULL,NULL,"1","1",NULL,"3"
"2887","914","1351",NULL,NULL,NULL,"1","1",NULL,"3"
"2888","780","1352",NULL,NULL,NULL,"1","1",NULL,"3"
"2889","914","1352",NULL,NULL,NULL,"1","1",NULL,"3"
"2890","804","1352",NULL,NULL,NULL,"1","1",NULL,"3"
"2891","1055","1353",NULL,NULL,NULL,"1","1",NULL,"3"
"2892","79","1353",NULL,NULL,NULL,"1","1",NULL,"3"
"2893","780","1353",NULL,NULL,NULL,"1","1",NULL,"3"
"2894","500","1353",NULL,NULL,NULL,"1","1",NULL,"3"
"2895","852","1353",NULL,NULL,NULL,"1","1",NULL,"3"
"2900","780","1355",NULL,NULL,NULL,"1","1",NULL,"3"
"2901","784","1355",NULL,NULL,NULL,"1","1",NULL,"3"
"2903","804","1356",NULL,NULL,NULL,"1","1",NULL,"3"
"2904","150","1358",NULL,NULL,NULL,"1","1",NULL,"3"
"2905","148","1358",NULL,NULL,NULL,"1","1",NULL,"3"
"2906","147","1358",NULL,NULL,NULL,"1","1",NULL,"3"
"2907","165","1358",NULL,NULL,NULL,"1","1",NULL,"3"
"2908","1118","1358",NULL,NULL,NULL,"1","1",NULL,"3"
"2909","160","1358",NULL,NULL,NULL,"1","1",NULL,"3"
"2910","780","1359",NULL,NULL,NULL,"1","1",NULL,"3"
"2911","1055","1359",NULL,NULL,NULL,"1","1",NULL,"3"
"2913","459","1360",NULL,NULL,NULL,"1","1",NULL,"3"
"2914","78","1361",NULL,NULL,"700000","2","1",NULL,"3"
"2915","240","1361",NULL,NULL,NULL,"1","1",NULL,"3"
"2916","784","1362",NULL,NULL,NULL,"1","1",NULL,"3"
"2917","784","1364",NULL,NULL,NULL,"1","1",NULL,"3"
"2918","78","1365",NULL,NULL,NULL,"1","1",NULL,"3"
"2919","78","1366",NULL,NULL,NULL,"1","1",NULL,"3"
"2920","936","1366",NULL,NULL,NULL,"1","1",NULL,"3"
"2921","1489","1367",NULL,NULL,NULL,"1","1",NULL,"3"
"2922","1011","1368",NULL,NULL,NULL,"1","1",NULL,"3"
"2923","464","1369",NULL,NULL,NULL,"1","1",NULL,"3"
"2924","1055","1370",NULL,NULL,NULL,"1","1",NULL,"3"
"2925","784","1371",NULL,NULL,NULL,"1","1",NULL,"3"
"2926","784","1372",NULL,NULL,NULL,"1","1",NULL,"3"
"2928","790","532",NULL,NULL,"25000","7","1",NULL,"3"
"2929","93","533",NULL,NULL,"20000","7","1",NULL,"3"
"2930","79","533",NULL,NULL,"600000","7","1",NULL,"3"
"2932","76","533",NULL,NULL,"20000","7","1",NULL,"3"
"2933","780","593",NULL,NULL,"9500000","7","1",NULL,"3"
"2934","936","657",NULL,NULL,"7000000","12","1",NULL,"3"
"2935","488","657",NULL,NULL,"50000","12","1",NULL,"3"
"2936","488","657",NULL,NULL,"400000","12","1",NULL,"3"
"2937","1478","657",NULL,NULL,"18000","12","1",NULL,"3"
"2938","1064","657",NULL,NULL,NULL,"1","1",NULL,"3"
"2939","139","1576",NULL,NULL,"65000","3","1",NULL,"3"
"2940","79","1576",NULL,NULL,"21000","3","1",NULL,"3"
"2942","839","1576",NULL,NULL,"5000","3","1",NULL,"3"
"2943","719","1576",NULL,NULL,"10000","3","1",NULL,"3"
"2944","50","1576",NULL,NULL,"13000","3","1",NULL,"3"
"2945","719","1576",NULL,NULL,"15000","3","1",NULL,"3"
"2946","246","1576",NULL,NULL,"5000","3","1",NULL,"3"
"2947","412","1576",NULL,NULL,NULL,"1","1",NULL,"3"
"2948","488","1576",NULL,NULL,NULL,"1","1",NULL,"3"
"2949","1001","1576",NULL,NULL,"5000","3","1",NULL,"3"
"2950","1001","1576",NULL,NULL,"11000","3","1",NULL,"3"
"2951","935","1576",NULL,NULL,"1250000","3","1",NULL,"3"
"2952","935","1576",NULL,NULL,"1004000","3","1",NULL,"3"
"2953","240","1576",NULL,NULL,"732000","3","1",NULL,"3"
"2954","936","1576",NULL,NULL,"250000","3","1",NULL,"3"
"2955","1055","1576",NULL,NULL,"6544000","3","1",NULL,"3"
"2956","240","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2957","780","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2958","54","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2959","160","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2962","852","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2963","79","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2964","578","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2965","334","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2966","150","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2967","149","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2968","40","1819",NULL,NULL,NULL,"1","1",NULL,"3"
"2969","955","652",NULL,NULL,NULL,"1","1",NULL,"3"
"2970","1445","652",NULL,NULL,NULL,"1","1",NULL,"3"
"2971","46","652",NULL,NULL,NULL,"1","1",NULL,"3"
"2972","1479","764",NULL,NULL,NULL,"1","1",NULL,"3"
"2973","1478","764",NULL,NULL,NULL,"1","1",NULL,"3"
"2974","1055","764",NULL,NULL,NULL,"1","1",NULL,"3"
"2975","780","1491",NULL,NULL,NULL,"1","1",NULL,"3"
"2976","246","1491",NULL,NULL,NULL,"1","1",NULL,"3"
"2977","191","1491",NULL,NULL,NULL,"1","1",NULL,"3"
"2978","1055","1491",NULL,NULL,NULL,"1","1",NULL,"3"
"2979","240","1432",NULL,NULL,NULL,"1","1",NULL,"3"
"2980","852","1432",NULL,NULL,NULL,"1","1",NULL,"3"
"2981","1003","1432",NULL,NULL,NULL,"1","1",NULL,"3"
"2982","488","1205",NULL,NULL,NULL,"1","1",NULL,"3"
"2983","852","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2984","236","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2985","182","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2986","191","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2987","214","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2988","198","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2989","488","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2990","488","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2991","1003","763",NULL,NULL,NULL,"1","1",NULL,"3"
"2992","204","755",NULL,NULL,NULL,"1","1",NULL,"3"
"2993","1065","755",NULL,NULL,NULL,"1","1",NULL,"3"
"2994","1043","755",NULL,NULL,NULL,"1","1",NULL,"3"
"2995","1032","754",NULL,NULL,"55300000","7","1",NULL,"3"
"2996","213","753",NULL,NULL,"1280000","7","1",NULL,"3"
"2997","488","753",NULL,NULL,"1100000","7","1",NULL,"3"
"2999","67","752",NULL,NULL,"10000","7","1",NULL,"3"
"3000","1129","678",NULL,NULL,NULL,"1","1",NULL,"3"
"3001","1129","678",NULL,NULL,NULL,"1","1",NULL,"3"
"3002","779","678",NULL,NULL,NULL,"1","1",NULL,"3"
"3003","852","678",NULL,NULL,NULL,"1","1",NULL,"3"
"3004","346","591",NULL,NULL,"25000","7","1",NULL,"3"
"3005","85","590",NULL,NULL,"35000","7","1",NULL,"3"
"3006","503","575",NULL,NULL,"225000","7","1",NULL,"3"
"3007","1025","171",NULL,NULL,"100000","6","1",NULL,"3"
"3008","43","1750",NULL,NULL,NULL,"1","1",NULL,"3"
"3009","503","1750",NULL,NULL,NULL,"1","1",NULL,"3"
"3011","79","1744",NULL,NULL,NULL,"1","1",NULL,"3"
"3012","92","1744",NULL,NULL,NULL,"1","1",NULL,"3"
"3013","120","1744",NULL,NULL,NULL,"1","1",NULL,"3"
"3016","488","727",NULL,NULL,"5000000","7","1",NULL,"3"
"3017","780","726",NULL,NULL,"450000","7","1",NULL,"3"
"3018","1632","725",NULL,NULL,"564000","7","1",NULL,"3"
"3019","713","641",NULL,NULL,"600000","4","1",NULL,"3"
"3020","780","580",NULL,NULL,"500000","7","1",NULL,"3"
"3021","360","579",NULL,NULL,"5000000","7","1",NULL,"3"
"3022","799","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3023","780","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3024","1055","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3025","1041","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3026","194","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3027","1055","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3028","482","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3029","1055","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3030","1055","1835",NULL,NULL,NULL,"1","1",NULL,"3"
"3031","1055","863",NULL,NULL,"700000","3","1",NULL,"3"
"3032","1055","863",NULL,NULL,"15000000","3","1",NULL,"3"
"3033","488","1991",NULL,NULL,NULL,"1","1",NULL,"3"
"3034","780","1991",NULL,NULL,NULL,"1","1",NULL,"3"
"3035","336","1991",NULL,NULL,NULL,"1","1",NULL,"3"
"3036","950","1200",NULL,NULL,NULL,"1","1",NULL,"3"
"3038","191","584",NULL,NULL,"200000","7","1",NULL,"3"
"3039","194","548",NULL,NULL,"300000","7","1",NULL,"3"
"3040","1087","548",NULL,NULL,"180000","7","1",NULL,"3"
"3041","717","548",NULL,NULL,"100000","7","1",NULL,"3"
"3042","240","1832",NULL,NULL,NULL,"1","1",NULL,"3"
"3043","553","1832",NULL,NULL,NULL,"1","1",NULL,"3"
"3044","804","749",NULL,NULL,"40000000","7","1",NULL,"3"
"3046","553","748",NULL,NULL,NULL,"1","1",NULL,"3"
"3047","784","748",NULL,NULL,NULL,"1","1",NULL,"3"
"3048","426","168",NULL,NULL,NULL,"1","1",NULL,"3"
"3049","488","168",NULL,NULL,NULL,"1","1",NULL,"3"
"3050","1479","168",NULL,NULL,NULL,"1","1",NULL,"3"
"3051","1071","1218",NULL,NULL,NULL,"1","1",NULL,"3"
"3052","780","1828",NULL,NULL,"1300000","3","1",NULL,"3"
"3053","780","1828",NULL,NULL,"800000","3","1",NULL,"3"
"3054","780","1828",NULL,NULL,"300000","3","1",NULL,"3"
"3055","1017","1828",NULL,NULL,"600000","3","1",NULL,"3"
"3056","780","1828",NULL,NULL,"2000000","3","1",NULL,"3"
"3057","780","1828",NULL,NULL,"800000","3","1",NULL,"3"
"3058","216","1828",NULL,NULL,"1900000","3","1",NULL,"3"
"3059","780","1825",NULL,NULL,NULL,"1","1",NULL,"3"
"3060","1479","1825",NULL,NULL,NULL,"1","1",NULL,"3"
"3061","1043","1825",NULL,NULL,NULL,"1","1",NULL,"3"
"3062","212","1825",NULL,NULL,NULL,"1","1",NULL,"3"
"3063","918","1825",NULL,NULL,NULL,"1","1",NULL,"3"
"3064","1055","1825",NULL,NULL,NULL,"1","1",NULL,"3"
"3065","240","1510",NULL,NULL,NULL,"1","1",NULL,"3"
"3066","553","1510",NULL,NULL,NULL,"1","1",NULL,"3"
"3067","1055","1510",NULL,NULL,"460000","5","1",NULL,"3"
"3068","359","1510",NULL,NULL,"17897","5","1",NULL,"3"
"3069","286","1272",NULL,NULL,NULL,"1","1",NULL,"3"
"3070","1041","1272",NULL,NULL,NULL,"1","1",NULL,"3"
"3073","394","539",NULL,NULL,"1237000","7","1",NULL,"3"
"3074","790","539",NULL,NULL,"375000","7","1",NULL,"3"
"3075","500","539",NULL,NULL,"1000000","7","1",NULL,"3"
"3076","148","538",NULL,NULL,NULL,"7","1",NULL,"3"
"3077","160","538",NULL,NULL,NULL,"7","1",NULL,"3"
"3078","67","538",NULL,NULL,"50000","7","1",NULL,"3"
"3079","780","538",NULL,NULL,"65000","7","1",NULL,"3"
"3080","719","166",NULL,NULL,"95240","3","1",NULL,"3"
"3081","211","166",NULL,NULL,"3175","3","1",NULL,"3"
"3082","182","166",NULL,NULL,"2540","3","1",NULL,"3"
"3084","196","166",NULL,NULL,"83","3","1",NULL,"3"
"3085","191","166",NULL,NULL,"635","3","1",NULL,"3"
"3086","246","166",NULL,NULL,"4762","3","1",NULL,"3"
"3087","1055","166",NULL,NULL,"6349","3","1",NULL,"3"
"3089","320","165",NULL,NULL,"5672","3","1",NULL,"3"
"3090","578","165",NULL,NULL,"79342","3","1",NULL,"3"
"3091","406","165",NULL,NULL,"982","3","1",NULL,"3"
"3093","1064","164",NULL,NULL,"68965","3","1",NULL,"3"
"3094","304","164",NULL,NULL,"8620","3","1",NULL,"3"
